"","Education","Marital_Status","Income","MntWines","MntFruits","MntMeatProducts","MntFishProducts","MntSweetProducts","MntGoldProds","NumDealsPurchases","NumWebPurchases","NumCatalogPurchases","NumStorePurchases","NumWebVisitsMonth","Complain","Age","Kids","Tenure","AcceptedCamp","TotalSpent","km3.cluster"
"1480",3,1,57072,944,0,60,0,0,30,2,7,5,13,5,0,61,1,107,1,1034,3
"1481",2,0,60474,265,199,303,234,9,170,7,10,2,12,7,0,43,1,117,0,1180,2
"1482",2,1,62807,526,28,135,10,21,99,3,5,3,12,5,0,62,1,124,0,819,3
"1483",2,1,19414,2,3,12,3,5,7,1,1,0,3,8,0,41,1,110,0,32,1
"1484",2,1,19107,2,4,9,10,5,16,2,1,0,3,7,0,42,1,112,0,46,1
"1485",2,1,75484,378,97,259,197,194,34,2,7,3,6,4,0,46,1,125,0,1159,2
"1486",2,0,70379,553,25,142,65,67,8,3,6,3,13,4,0,46,1,118,0,860,3
"1487",2,1,79419,751,127,687,20,15,31,1,4,6,4,2,0,52,0,102,0,1631,2
"1488",3,1,64014,406,0,30,0,0,8,7,8,2,5,7,0,76,3,102,1,444,3
"1489",2,1,76998,1449,89,161,69,35,107,2,11,8,8,6,0,67,1,120,1,1910,2
"1490",2,1,49854,123,17,171,39,0,30,5,6,2,5,6,0,50,1,110,0,380,3
"1491",3,1,60585,267,42,309,55,42,21,10,7,4,9,5,0,51,2,114,0,736,3
"1492",3,0,42873,209,0,40,3,2,15,4,6,1,4,8,0,72,2,119,0,269,3
"1493",2,1,87679,1259,172,815,97,148,33,1,7,11,10,4,0,34,0,113,3,2524,2
"1494",2,1,57867,344,35,178,15,23,17,7,7,2,9,6,0,44,1,111,0,612,3
"1495",2,1,35765,22,3,30,0,5,15,2,2,0,4,6,0,32,1,109,0,75,1
"1496",2,1,65492,247,161,295,210,85,47,2,4,7,13,2,0,63,0,107,0,1045,2
"1497",2,0,32952,38,0,12,3,1,1,1,2,0,3,7,0,45,1,109,0,55,1
"1498",3,1,53374,896,10,101,13,10,34,6,4,2,9,9,0,53,1,125,1,1064,3
"1499",2,1,71706,931,56,253,91,98,14,4,9,5,7,5,0,63,1,122,0,1443,3
"1500",2,1,68487,758,12,385,33,89,89,1,9,7,13,4,0,34,0,120,0,1366,2
"1501",2,1,53253,216,9,57,20,9,125,7,4,3,5,5,0,47,2,119,0,436,3
"1502",2,0,31163,2,3,10,11,2,10,1,1,0,3,6,0,49,1,106,0,38,1
"1503",2,1,42014,244,15,108,4,15,50,6,7,1,6,8,0,45,1,125,0,436,3
"1504",2,1,54108,539,6,91,8,6,97,13,8,2,9,8,0,49,2,122,0,747,3
"1505",3,0,49667,1181,26,120,17,13,39,2,5,10,5,8,0,67,0,124,1,1396,3
"1506",2,1,63206,750,8,125,11,8,26,1,4,3,6,2,0,48,0,105,1,928,2
"1507",2,1,57136,306,5,109,21,109,92,9,5,2,10,6,0,50,2,114,0,642,3
"1508",2,1,46772,350,104,189,197,151,57,6,11,8,5,8,0,47,1,122,1,1048,2
"1509",3,1,78931,331,197,170,58,152,35,1,2,8,13,1,0,51,0,110,0,943,2
"1510",2,1,53977,620,16,165,0,24,82,5,5,5,12,5,0,64,1,115,0,907,3
"1511",2,1,84219,434,137,400,45,137,45,1,3,4,10,1,0,34,0,107,0,1198,2
"1512",2,0,46098,57,0,27,0,0,36,4,3,2,2,8,0,47,2,125,0,120,1
"1513",2,1,73538,811,76,428,99,137,107,3,10,4,9,7,0,57,1,121,0,1658,2
"1514",2,1,79529,423,42,706,73,197,197,1,4,8,9,2,0,36,0,104,0,1638,2
"1515",2,1,20981,2,12,10,6,13,30,1,3,1,2,8,0,45,0,116,0,73,1
"1516",2,0,51766,60,51,87,6,20,51,2,4,2,4,5,0,42,1,106,0,275,1
"1517",2,1,55759,675,0,85,10,7,77,5,10,3,8,8,0,60,1,121,0,854,3
"1518",2,1,33039,30,8,12,8,8,12,1,2,0,4,5,0,44,1,112,0,78,1
"1519",2,1,37787,40,1,40,4,3,18,1,3,0,3,8,0,50,1,111,0,106,1
"1520",2,0,27242,3,17,26,20,1,39,2,2,0,3,9,0,52,1,122,0,106,1
"1521",3,0,87188,910,111,724,49,74,55,1,10,2,6,3,0,39,0,115,0,1923,2
"1522",2,1,69930,252,98,827,219,70,196,1,4,5,12,3,0,51,0,115,0,1662,2
"1523",2,0,37697,34,6,21,11,4,8,1,2,1,3,6,0,46,1,107,0,84,1
"1524",3,1,37401,19,3,19,3,1,3,2,2,0,3,7,0,49,1,104,0,48,1
"1525",2,0,3502,2,1,1,0,0,1,0,0,0,0,14,0,49,1,117,0,5,1
"1526",2,1,58597,490,0,184,10,28,21,12,7,4,9,7,0,46,2,121,0,733,3
"1527",3,0,82032,332,194,377,149,125,57,0,4,6,7,1,0,74,0,105,0,1234,2
"1528",2,1,28087,53,8,17,13,0,21,3,2,2,2,7,0,64,2,121,0,112,1
"1529",3,0,74004,784,48,560,42,176,48,1,4,6,4,3,0,35,0,106,2,1658,2
"1530",2,1,19740,7,11,3,10,4,20,2,1,1,3,5,0,62,1,117,0,55,1
"1531",2,1,57036,1171,43,219,19,14,47,4,6,3,13,9,0,47,1,121,1,1513,3
"1532",2,1,53083,215,7,33,3,0,13,6,5,1,5,7,0,64,2,116,1,271,3
"1533",3,1,69283,674,62,134,0,26,8,4,7,3,13,5,0,47,1,102,0,904,3
"1534",2,0,46098,57,0,27,0,0,36,4,3,2,2,8,0,47,2,125,0,120,1
"1535",2,1,23331,5,36,7,0,10,45,2,3,0,3,8,0,34,1,124,0,103,1
"1536",2,0,23331,104,20,101,24,15,5,6,5,1,5,9,0,34,1,123,0,269,1
"1537",2,0,9255,9,0,7,2,0,4,1,1,1,2,8,0,33,1,108,0,22,1
"1538",3,0,67786,431,82,441,80,20,102,1,3,6,6,1,0,63,0,109,0,1156,2
"1539",3,1,71969,1000,0,76,0,0,10,3,3,4,9,8,0,51,1,123,1,1086,3
"1540",2,0,59235,448,40,469,80,0,91,3,11,2,12,7,0,55,1,120,0,1128,3
"1541",2,1,31928,33,4,24,4,2,5,2,3,0,4,7,0,33,1,105,0,72,1
"1542",2,1,74881,505,72,270,36,27,54,4,9,2,12,5,0,61,2,118,0,964,3
"1543",2,1,65819,267,38,701,149,165,63,1,5,4,10,3,0,44,0,121,0,1383,2
"1544",3,0,51411,14,0,3,0,0,1,1,0,0,3,5,0,69,3,115,0,18,1
"1545",2,0,51983,631,0,115,10,7,30,3,9,2,10,7,0,58,1,124,0,793,3
"1546",2,1,42386,65,4,16,0,4,11,1,3,0,3,8,0,36,1,120,0,100,1
"1547",2,1,30390,10,12,12,25,1,20,1,2,0,3,6,0,35,0,112,0,80,1
"1548",2,0,30983,51,4,50,12,1,49,1,4,0,3,8,0,59,0,122,0,167,1
"1549",2,0,66033,293,35,179,46,59,65,2,8,3,7,7,0,65,1,119,0,677,3
"1550",2,1,37284,11,1,2,2,1,6,1,0,0,3,6,0,47,2,117,0,23,1
"1551",2,0,57530,50,1,27,6,7,1,1,1,1,4,1,0,71,1,111,0,92,1
"1552",2,1,76800,173,26,255,35,71,81,1,4,4,7,1,0,57,0,106,0,641,2
"1553",2,1,63943,423,184,368,13,97,21,1,6,4,6,5,0,66,1,124,0,1106,2
"1554",2,1,76081,292,30,415,63,33,200,1,4,5,4,2,0,60,0,103,1,1033,2
"1555",2,1,67445,757,80,217,29,80,11,5,9,6,12,6,0,48,1,125,0,1174,3
"1556",2,1,37054,12,1,6,0,1,5,2,1,0,3,7,0,55,2,111,0,25,1
"1557",2,1,47175,167,2,44,6,2,19,7,4,2,4,8,0,60,2,122,1,240,3
"1558",2,0,31859,3,1,3,8,0,5,1,1,0,2,7,0,46,1,115,0,20,1
"1559",2,0,27215,30,5,22,8,9,28,4,2,1,4,6,0,61,3,119,0,102,1
"1560",3,0,70179,532,88,168,69,44,133,3,7,3,13,5,0,46,1,113,0,1034,2
"1561",2,1,39922,29,12,59,19,1,36,2,3,0,4,8,0,39,1,119,0,156,1
"1562",2,1,49681,411,0,26,0,0,21,6,7,1,7,7,0,46,2,110,0,458,3
"1563",2,1,24645,5,3,4,4,1,0,1,1,0,2,8,0,34,1,122,0,17,1
"1564",2,0,79865,71,99,278,185,121,38,1,5,10,5,1,0,68,1,102,0,792,2
"1565",2,1,44322,46,0,40,3,0,3,2,3,0,3,8,0,37,1,102,0,92,1
"1566",2,0,47958,268,11,88,15,3,22,2,6,3,5,5,0,70,1,119,0,407,3
"1567",2,0,63972,928,63,254,0,12,12,4,5,4,10,4,0,58,1,121,1,1269,3
"1568",2,1,75315,459,15,171,142,23,31,2,5,4,12,2,0,68,1,104,0,841,2
"1569",3,1,55517,483,0,108,0,6,36,5,11,1,6,9,0,72,2,123,0,633,3
"1570",3,1,75283,733,9,180,12,19,66,11,6,3,5,4,0,65,3,117,0,1019,3
"1571",3,0,82800,1006,22,115,59,68,45,1,7,6,12,3,0,76,0,121,2,1315,2
"1572",2,1,38998,34,1,14,0,0,5,3,2,0,3,8,1,68,2,122,0,54,1
"1573",2,0,90638,1156,120,915,94,144,96,1,3,4,10,1,0,31,0,106,1,2525,2
"1574",2,1,27161,7,4,23,7,0,11,1,1,0,3,7,0,36,1,110,0,52,1
"1575",2,1,42014,244,15,108,4,15,50,6,7,1,6,8,0,45,1,125,0,436,3
"1576",3,1,38201,233,0,23,0,0,12,4,5,1,5,8,0,62,1,117,0,268,3
"1577",2,1,45203,35,3,67,10,8,24,1,3,1,3,6,0,40,2,105,0,147,1
"1578",3,1,81574,1252,0,465,46,35,0,1,4,5,8,1,0,75,0,104,2,1798,2
"1579",2,1,34935,34,4,66,3,10,20,1,2,1,4,7,0,30,0,114,0,137,1
"1580",2,0,60482,255,43,134,37,14,24,1,7,2,7,7,0,46,1,119,0,507,3
"1581",2,1,34633,8,1,5,0,0,1,1,1,0,2,6,0,66,3,107,0,15,1
"1582",2,1,78093,368,32,639,13,43,10,1,4,7,5,1,0,75,0,109,0,1105,2
"1583",2,0,82460,255,47,573,52,32,15,1,5,3,6,1,0,72,0,109,0,974,2
"1584",2,1,45903,33,8,10,2,10,3,2,2,1,3,4,0,56,1,104,0,66,1
"1585",2,0,81361,163,23,424,27,65,76,1,3,10,13,1,0,35,0,106,0,778,2
"1586",3,0,35860,15,0,8,4,2,20,2,1,1,2,5,0,49,2,103,1,49,1
"1587",2,1,40442,45,12,52,25,22,13,4,3,1,4,7,0,70,2,124,0,169,1
"1588",2,1,61482,48,58,68,16,66,43,1,3,2,6,2,0,57,0,102,0,299,1
"1589",2,1,34968,158,6,45,8,2,2,7,3,2,5,7,0,42,1,117,0,221,1
"1590",2,1,75794,754,160,625,63,32,48,1,7,5,12,3,0,35,0,108,1,1682,2
"1591",3,1,31497,108,1,28,13,1,4,2,3,1,4,8,0,60,1,121,0,155,1
"1592",2,1,74268,199,66,315,97,174,41,1,4,3,5,2,0,67,0,119,0,892,2
"1593",1,1,13724,2,7,5,2,15,27,1,2,0,2,9,0,34,1,124,1,58,1
"1594",2,1,45143,202,5,74,11,5,14,3,6,1,5,7,0,57,1,112,0,311,1
"1595",3,0,52569,85,0,3,0,0,7,1,2,0,4,3,0,55,1,105,0,95,1
"1596",3,0,48432,322,3,50,4,3,42,5,7,1,6,8,0,49,1,122,0,424,3
"1597",2,1,17144,18,2,19,0,2,6,5,3,0,4,7,0,62,2,106,0,47,1
"1598",2,0,36108,141,8,129,3,11,47,3,7,1,4,9,0,38,1,110,1,339,1
"1599",2,1,76445,739,107,309,140,80,35,1,2,5,13,6,0,51,1,123,0,1410,2
"1600",3,1,36663,18,0,6,3,3,5,1,1,1,3,2,0,47,1,104,0,35,1
"1601",2,1,53843,378,0,88,19,4,73,4,8,5,3,7,0,57,1,114,0,562,3
"1602",2,1,90226,1083,108,649,253,151,108,1,4,7,12,2,0,66,0,123,1,2352,2
"1603",2,0,70638,1016,12,215,16,12,63,1,4,5,10,3,0,67,0,115,1,1334,2
"1604",2,1,44512,23,1,6,0,0,2,2,1,0,3,4,0,62,2,112,0,32,1
"1605",2,1,27116,12,1,21,2,2,3,2,2,0,3,7,0,61,2,106,0,41,1
"1606",3,1,54072,35,0,4,0,0,0,1,2,0,2,8,0,59,2,113,0,39,1
"1607",2,1,71855,548,31,422,0,112,28,4,5,5,11,3,0,45,1,120,0,1141,2
"1608",2,0,51250,342,32,230,34,32,40,5,10,5,4,9,0,32,1,117,1,710,3
"1609",2,1,60432,365,3,15,4,3,11,5,7,2,5,6,0,49,1,106,0,401,3
"1610",3,1,65526,397,19,69,12,0,9,1,4,4,8,2,0,58,1,104,0,506,3
"1611",2,0,68655,456,19,832,75,118,38,1,4,5,11,3,0,34,0,125,0,1538,2
"1612",2,1,12393,5,6,15,11,7,13,1,2,0,3,9,0,44,0,121,0,57,1
"1613",2,0,64509,836,185,575,24,25,77,1,6,3,9,4,0,32,0,112,1,1722,2
"1614",2,0,33955,100,2,128,23,7,10,4,5,1,5,8,0,47,1,113,0,270,1
"1615",2,1,31353,10,0,10,3,1,7,2,1,1,2,8,0,45,2,108,0,31,1
"1616",2,1,55434,238,115,215,169,69,76,3,5,3,13,4,0,38,1,111,0,882,2
"1617",2,1,28359,6,0,5,2,1,2,1,1,0,2,7,0,39,1,110,0,16,1
"1618",2,0,57100,158,11,99,15,11,17,2,3,2,7,3,0,35,1,103,0,311,1
"1619",2,1,69139,86,12,75,33,15,6,1,4,1,5,4,0,57,1,107,0,227,1
"1620",2,1,52973,856,0,76,12,9,199,7,9,6,9,8,0,66,1,122,0,1152,3
"1621",3,1,51717,98,1,17,0,1,5,1,3,0,4,7,0,57,1,112,1,122,1
"1622",2,1,18793,4,16,20,0,17,20,3,2,0,4,8,0,51,1,120,0,77,1
"1623",2,1,66664,398,96,447,220,96,32,1,5,7,6,3,0,40,0,123,0,1289,2
"1624",2,0,50664,313,8,104,6,4,126,9,8,1,6,9,0,63,2,120,0,561,3
"1625",2,1,54414,109,18,16,24,26,18,4,3,1,5,4,0,59,2,119,0,211,1
"1626",3,1,54549,216,2,6,0,0,9,2,5,1,4,7,0,70,1,106,0,233,1
"1627",3,0,47111,595,71,153,120,112,41,6,3,2,10,9,0,51,1,124,0,1092,3
"1628",3,0,41003,123,133,142,71,44,88,1,6,2,8,6,0,59,0,118,0,601,2
"1629",2,1,19444,16,0,23,3,2,10,3,4,1,2,7,0,40,1,106,0,54,1
"1630",2,1,36301,11,12,35,3,5,12,1,3,0,3,7,0,46,1,110,0,78,1
"1631",3,1,73059,410,112,420,0,82,71,1,9,3,13,4,0,75,1,112,0,1095,2
"1632",3,1,42731,159,2,51,6,2,24,3,4,1,5,5,0,53,1,110,0,244,1
"1633",3,1,52854,105,0,10,0,1,0,2,2,1,4,5,0,63,2,105,0,116,1
"1634",2,1,22775,5,1,8,0,0,1,1,1,0,2,8,0,44,1,114,0,15,1
"1635",3,1,46681,269,15,69,15,19,38,2,4,6,4,5,0,74,2,111,0,425,3
"1636",3,1,59821,629,0,70,0,0,35,6,11,2,7,8,0,67,1,117,0,734,3
"1637",2,0,50002,443,5,71,21,16,82,2,8,2,7,7,0,68,1,114,0,638,3
"1638",2,1,69755,217,77,373,111,23,93,1,3,6,12,1,0,77,0,111,0,894,2
"1639",2,1,44078,24,1,10,2,0,4,2,2,0,3,5,0,53,2,102,0,41,1
"1640",2,1,30560,9,1,5,4,5,7,1,1,0,3,7,0,46,1,114,0,31,1
"1641",2,1,35924,8,0,14,2,3,7,1,1,0,3,5,0,53,2,105,0,34,1
"1642",3,0,64140,1459,0,61,0,15,215,5,2,5,6,5,0,58,2,111,3,1750,3
"1643",2,1,56386,230,48,214,13,32,75,8,9,1,7,9,0,41,2,122,0,612,3
"1644",1,1,24594,1,3,6,10,0,9,1,1,0,3,5,0,43,1,109,0,29,1
"1645",2,1,75774,340,21,134,258,14,56,1,7,5,8,4,0,41,1,104,0,823,2
"1646",2,0,39228,7,1,6,0,3,3,1,0,0,3,4,0,62,0,116,0,20,1
"1647",2,1,58494,298,7,68,4,0,19,2,6,2,6,6,0,48,1,108,0,396,1
"1648",2,0,58684,479,35,179,28,7,85,1,5,3,12,2,0,41,0,102,1,813,2
"1649",2,0,57136,267,140,599,34,12,127,1,7,5,7,6,0,55,0,115,0,1179,2
"1650",3,0,56551,67,4,32,17,2,16,3,2,1,4,4,0,72,2,104,0,138,1
"1651",2,1,22448,3,1,8,23,2,18,3,2,1,3,3,0,40,1,106,0,55,1
"1652",2,0,82014,980,37,265,35,163,31,1,3,6,12,6,0,61,0,124,0,1511,2
"1653",2,0,34213,50,4,28,6,3,26,3,3,1,2,9,0,59,2,124,0,117,1
"1654",2,1,157146,1,0,1725,2,1,1,0,0,28,0,1,0,45,0,116,0,1730,2
"1655",3,0,25358,19,0,5,0,0,8,2,1,0,3,6,0,75,1,113,0,32,1
"1656",2,0,35544,30,5,23,4,1,4,1,2,0,3,7,0,44,1,106,0,67,1
"1657",2,1,36634,213,9,76,4,3,30,3,5,2,5,7,0,68,1,115,0,335,1
"1658",3,1,62670,539,30,92,80,46,38,1,5,3,13,3,0,68,1,107,0,825,3
"1659",2,1,50334,284,16,160,84,16,134,6,7,4,6,6,0,50,1,113,0,694,3
"1660",2,0,72066,1003,34,536,134,51,34,1,4,6,6,2,0,41,0,102,2,1792,2
"1661",3,0,50729,239,13,143,45,4,52,9,6,2,7,6,0,64,2,116,0,496,3
"1662",2,1,34916,51,23,82,33,0,42,4,5,1,3,9,0,54,2,116,0,231,1
"1663",2,0,64892,527,24,230,32,24,65,2,6,4,12,4,0,46,1,103,0,902,3
"1664",2,0,43602,19,5,12,10,3,19,3,3,1,2,6,0,56,2,108,0,68,1
"1665",3,0,33996,40,2,15,8,0,6,1,1,1,3,4,0,33,0,112,0,71,1
"1666",2,0,41473,21,8,20,15,3,9,1,2,0,3,7,0,37,1,114,0,76,1
"1667",3,1,63246,593,30,91,29,22,7,1,6,3,12,4,0,55,2,112,0,772,3
"1668",3,1,36732,21,5,3,10,1,7,3,1,1,4,2,0,63,2,108,0,47,1
"1669",3,1,69084,1181,107,199,39,30,30,2,7,3,13,8,0,52,1,109,0,1586,3
"1670",3,1,77766,1004,59,265,115,59,27,2,11,10,11,6,0,55,1,118,1,1529,2
"1671",3,0,37929,202,2,46,3,2,10,2,4,2,5,7,0,37,0,113,2,265,1
"1672",2,1,86610,446,107,768,33,196,53,1,5,6,6,2,0,71,0,112,0,1603,2
"1673",2,1,80141,1184,102,673,52,40,40,1,7,4,10,6,0,36,0,120,1,2091,2
"1674",2,1,72635,390,22,323,104,35,107,1,6,8,6,3,0,67,0,115,1,981,2
"1675",2,1,69016,726,53,363,123,107,161,4,8,9,13,5,0,52,1,121,0,1533,2
"1676",2,1,20193,8,8,22,24,11,9,1,1,1,4,4,0,31,0,121,0,82,1
"1677",2,1,27573,50,15,110,39,15,15,4,5,1,4,8,0,47,1,117,0,244,1
"1678",1,0,15862,1,1,4,11,9,10,1,1,0,3,8,0,43,1,114,0,36,1
"1679",3,1,49544,308,0,73,0,0,23,2,5,1,8,7,0,46,1,119,0,404,3
"1680",2,1,33228,22,2,31,7,4,5,1,2,0,3,7,0,42,1,107,0,71,1
"1681",2,1,70440,690,117,499,76,102,88,1,5,10,7,3,0,44,0,111,1,1572,2
"1682",2,1,38232,43,5,28,7,6,33,4,3,1,3,5,0,51,2,107,0,122,1
"1683",3,1,22554,27,0,10,0,0,4,4,2,0,4,5,0,67,2,122,0,41,1
"1684",3,1,23536,6,0,3,0,0,1,1,0,0,3,3,0,39,1,103,0,10,1
"1685",2,1,49413,205,7,41,3,2,46,2,4,2,5,5,0,70,1,110,0,304,1
"1686",2,1,42231,24,0,8,0,1,4,1,1,0,3,5,0,53,2,105,0,37,1
"1687",2,0,78789,667,50,850,21,83,83,1,4,6,5,2,0,42,0,125,0,1754,2
"1688",2,1,56534,691,7,61,10,0,46,4,10,4,7,8,0,54,1,113,2,815,3
"1689",2,0,58350,493,26,206,116,80,80,4,8,3,12,6,0,51,1,120,0,1001,3
"1690",2,0,81217,493,70,324,146,40,84,1,3,7,11,1,0,33,0,113,0,1157,2
"1691",2,0,49090,494,5,82,7,0,100,3,7,2,9,7,0,71,1,113,0,688,3
"1692",2,0,61787,621,73,414,78,48,85,1,8,4,6,5,0,35,0,114,0,1319,2
"1693",3,1,18169,9,0,5,0,0,7,1,1,0,2,8,0,37,1,118,0,21,1
"1694",2,0,24336,1,6,2,8,2,12,1,1,0,2,7,0,41,1,124,0,31,1
"1695",2,1,18222,12,4,19,12,6,14,1,2,0,3,8,0,32,0,120,0,67,1
"1696",2,0,62335,243,131,217,85,6,26,2,3,3,13,2,0,70,1,115,0,708,2
"1697",2,1,42033,11,1,4,2,0,7,1,1,0,2,7,0,51,2,123,0,25,1
"1698",3,1,86580,532,21,127,26,20,20,0,4,2,5,1,0,39,0,118,1,746,2
"1699",3,0,41437,29,0,2,0,0,1,1,1,0,3,7,0,65,2,123,0,32,1
"1700",2,0,73705,612,91,520,258,107,107,2,9,6,8,5,0,71,2,106,0,1695,2
"1701",2,1,61064,387,126,342,0,45,180,5,8,4,11,6,0,46,1,124,0,1080,3
"1702",2,1,38452,56,0,14,0,0,2,3,3,0,3,7,0,67,2,105,0,72,1
"1703",2,0,18358,6,8,19,16,4,4,3,3,0,4,7,0,33,1,109,0,57,1
"1704",3,1,55012,582,0,65,0,0,13,6,8,2,9,5,0,49,1,105,0,660,3
"1705",1,1,9722,6,17,16,6,16,42,4,3,1,3,8,0,49,1,123,0,103,1
"1706",3,1,38175,70,6,69,2,3,3,3,3,1,4,7,0,38,1,111,0,153,1
"1707",2,1,58656,962,12,194,16,24,12,4,7,8,13,6,0,66,1,123,1,1220,3
"1708",2,1,52117,112,10,107,30,0,20,2,5,2,4,7,0,57,1,125,0,279,1
"1709",2,1,64813,293,0,124,179,97,52,1,7,2,10,5,0,44,1,108,0,745,2
"1710",3,1,54222,199,12,31,3,12,7,1,3,3,5,3,0,49,1,106,0,264,1
"1711",2,1,83512,1060,61,835,80,20,101,1,4,7,10,1,0,36,0,102,4,2157,2
"1712",2,1,77520,940,44,396,0,88,58,1,8,7,7,4,0,63,1,112,3,1526,2
"1713",2,1,41154,44,2,11,2,3,7,1,1,0,4,5,0,44,1,117,0,69,1
"1714",2,1,80398,342,51,936,207,35,26,1,5,8,12,3,0,56,0,122,1,1597,2
"1715",1,0,18746,2,10,11,12,9,20,2,3,0,3,6,0,30,1,103,0,64,1
"1716",2,1,35196,75,12,141,43,39,187,6,6,1,5,8,0,38,1,122,0,497,3
"1717",2,0,60230,520,20,367,39,81,40,2,6,3,6,5,0,66,1,115,0,1067,3
"1718",2,1,22108,5,3,9,6,2,6,2,2,0,3,7,0,45,2,104,0,31,1
"1719",2,1,44392,87,5,71,7,12,29,5,4,1,4,7,0,48,2,112,0,211,1
"1720",3,1,55424,462,61,184,10,53,107,4,7,5,9,6,0,46,1,121,1,877,3
"1721",2,1,17688,2,2,1,3,1,2,1,1,0,2,8,1,43,1,120,0,11,1
"1722",3,1,92491,979,44,935,29,25,22,1,7,5,12,3,0,39,0,116,3,2034,2
"1723",2,0,90273,704,129,853,120,74,111,1,5,6,7,2,0,31,0,108,3,1991,2
"1724",3,0,82571,861,31,558,62,95,79,0,6,5,13,2,0,60,0,105,1,1686,2
"1725",3,0,38513,172,3,115,16,0,18,5,6,1,5,8,0,40,1,107,0,324,1
"1726",2,0,16653,5,7,31,15,4,7,3,2,1,3,6,0,43,1,104,0,69,1
"1727",2,1,42586,194,2,56,0,0,0,5,4,1,6,8,0,67,2,122,0,252,3
"1728",1,0,23529,9,7,13,3,2,20,1,1,1,2,6,0,57,1,120,0,54,1
"1729",2,1,74881,505,72,270,36,27,54,4,9,2,12,5,0,61,2,118,0,964,3
"1730",2,1,71107,533,10,217,198,174,195,2,7,6,13,4,0,71,1,118,0,1327,2
"1731",3,1,46910,48,0,14,0,0,6,2,2,0,3,6,0,58,2,105,0,68,1
"1732",2,1,18690,6,1,7,23,4,19,1,1,1,2,8,0,63,0,120,0,60,1
"1733",2,0,37244,18,2,10,0,0,25,1,1,1,2,7,0,67,2,116,1,55,1
"1734",2,1,82427,482,147,509,104,107,107,1,3,5,12,1,0,56,0,106,1,1456,2
"1735",2,0,75342,204,97,97,21,118,26,1,5,2,10,4,0,64,1,116,0,563,2
"1736",2,0,70044,1073,0,250,153,14,14,4,7,10,5,5,0,68,1,118,0,1504,3
"1737",2,0,79146,245,16,223,21,43,16,2,8,1,8,6,0,55,2,104,0,564,3
"1738",2,1,77437,560,21,442,29,44,29,1,4,5,13,1,0,59,0,109,1,1125,2
"1739",2,1,54984,173,13,131,32,3,6,4,6,1,6,7,0,63,1,103,1,358,3
"1740",3,1,42403,22,1,11,0,5,3,1,1,0,3,8,0,51,1,109,0,42,1
"1741",2,1,55761,136,1,12,0,3,32,2,4,1,3,6,0,58,1,104,1,184,1
"1742",2,1,37292,275,0,86,10,23,66,5,6,3,5,8,0,39,1,116,0,460,3
"1743",3,0,45576,56,19,29,2,14,25,1,3,1,3,8,0,77,0,103,0,145,1
"1744",2,1,70321,303,23,751,82,26,191,1,6,5,13,4,0,75,0,120,0,1376,2
"1745",3,0,58086,708,7,62,0,0,15,2,11,3,7,8,0,53,1,119,0,792,3
"1746",2,1,81795,324,132,693,27,118,88,1,4,11,7,2,0,70,0,122,0,1382,2
"1747",1,1,28389,1,5,3,7,4,8,1,1,0,2,7,0,75,0,121,0,28,1
"1748",2,1,66835,620,26,195,34,17,141,1,6,4,13,2,0,76,0,111,0,1033,2
"1749",2,0,69901,312,21,206,102,92,149,3,7,3,10,5,0,53,1,115,0,882,2
"1750",3,1,80360,1493,86,454,112,43,43,2,4,4,5,2,0,73,0,118,3,2231,2
"1751",3,1,63342,918,21,118,13,10,21,3,8,3,5,6,0,61,1,123,1,1101,3
"1752",2,1,44989,98,0,106,49,10,106,5,5,1,5,6,0,48,1,124,0,369,3
"1753",2,0,31859,3,4,7,15,8,11,1,1,0,3,7,0,42,1,106,0,48,1
"1754",3,0,51569,380,0,47,6,0,34,4,7,1,7,8,0,73,1,119,1,467,3
"1755",2,0,30372,15,0,12,7,3,7,3,2,0,3,7,0,51,2,120,0,44,1
"1756",1,0,16014,3,9,4,7,8,7,4,1,1,4,3,0,43,2,118,0,38,1
"1757",2,1,41120,24,2,23,0,8,24,3,2,1,3,6,0,54,2,110,0,81,1
"1758",2,0,39763,80,1,60,4,6,16,2,5,1,2,9,0,51,1,113,0,167,1
"1759",3,1,38725,31,0,6,2,1,5,2,1,0,4,4,0,67,2,104,0,45,1
"1760",2,1,77981,138,120,204,16,126,60,3,7,4,7,5,0,50,1,115,0,664,2
"1761",2,1,62905,166,75,96,119,107,59,3,7,2,8,4,0,58,1,112,0,622,2
"1762",2,0,13533,12,3,8,8,0,17,2,2,0,3,7,0,43,1,118,0,48,1
"1763",2,1,59481,178,3,85,71,66,58,2,3,3,8,2,0,47,1,110,0,461,3
"1764",2,1,72117,707,20,171,65,60,50,1,9,7,9,5,0,45,1,112,0,1073,2
"1765",2,1,21955,5,1,7,17,14,11,2,2,1,3,6,0,36,1,112,0,55,1
"1766",2,1,67131,465,71,250,93,35,62,3,9,2,12,6,0,66,1,117,0,976,3
"1767",3,0,36802,16,1,2,0,0,1,1,1,0,3,5,0,42,1,102,0,20,1
"1768",2,1,71853,358,108,413,141,97,32,1,2,8,6,1,0,40,0,116,0,1149,2
"1769",1,1,28249,1,9,7,2,14,10,1,2,0,3,6,0,61,0,102,0,43,1
"1770",2,1,47808,123,1,26,2,0,72,2,3,2,3,7,0,47,1,110,1,224,1
"1771",3,0,25509,40,3,30,10,7,11,3,3,0,3,9,0,48,1,124,0,101,1
